wavelength,intensity,element
5872.144,0.9888,Helium
6567.448,0.8585,Hydrogen
5874.668,0.9867,Helium
6559.114,0.846,Hydrogen
5874.206,0.9898,Helium
6562.078,0.581,Hydrogen
5871.246,0.9731,Helium
5880.56,0.9871,Helium
5876.268,0.9429,Helium
5872.948,0.9763,Helium
5872.204,0.9875,Helium
5880.21,0.9739,Helium
6562.338,0.3554,Hydrogen
6562.158,0.5352,Hydrogen
5873.592,0.9848,Helium
6564.99,0.7671,Hydrogen
5877.534,0.9856,Helium
6565.204,0.7805,Hydrogen
6562.648,0.1758,Hydrogen
5878.342,0.9892,Helium
6565.468,0.7796,Hydrogen
5876.424,0.9776,Helium
5875.554,0.9794,Helium
6567.856,0.8711,Hydrogen
5877.838,0.9086,Helium
5873.616,0.9858,Helium
5874.994,0.988,Helium
5872.186,0.988,Helium
6564.28,0.707,Hydrogen
5871.31,0.9536,Helium
5876.93,0.991,Helium
5872.258,0.9867,Helium
5871.346,0.9702,Helium
5878.314,0.9881,Helium
5877.432,0.9801,Helium
6562.844,0.1606,Hydrogen
5872.286,0.9875,Helium
3971.886,0.3477,Calcium
6565.424,0.7848,Hydrogen
5880.496,0.9875,Helium
6559.008,0.8491,Hydrogen
5877.406,0.98,Helium
5878.238,0.9878,Helium
5877.996,0.9781,Helium
6559.396,0.836,Hydrogen
5878.444,0.9896,Helium
6567.362,0.8566,Hydrogen
5873.392,0.986,Helium
6561.864,0.6433,Hydrogen
6168.394,0.9801,Iron
6562.68,0.1704,Hydrogen
5174.544,0.9158,Magnesium
5874.202,0.9898,Helium
5877.01,0.9897,Helium
6559.194,0.8427,Hydrogen
5874.484,0.9882,Helium
6559.706,0.8182,Hydrogen
6562.25,0.4537,Hydrogen
5879.818,0.981,Helium
5875.316,0.9878,Helium
6566.01,0.8165,Hydrogen
6561.098,0.7315,Hydrogen
6564.902,0.7617,Hydrogen
6567.518,0.8633,Hydrogen
5877.24,0.9871,Helium
6566.026,0.8173,Hydrogen
5872.638,0.989,Helium
5878.72,0.989,Helium
6563.978,0.6728,Hydrogen
6559.326,0.8388,Hydrogen
6564.888,0.7606,Hydrogen
6176.028,0.9879,Iron
5876.454,0.9795,Helium
5875.82,0.985,Helium
5878.736,0.9895,Helium
6562.668,0.1724,Hydrogen
5873.862,0.977,Helium
6558.506,0.8579,Hydrogen
6173.922,0.9896,Iron
5872.638,0.989,Helium
6171.514,0.9861,Iron
6563.906,0.6664,Hydrogen
6562.304,0.3942,Hydrogen
5878.656,0.9876,Helium
6558.848,0.8499,Hydrogen
6558.784,0.8552,Hydrogen
5871.004,0.9889,Helium
5871.476,0.9881,Helium
5871.766,0.9845,Helium
6564.972,0.7662,Hydrogen
6558.888,0.8487,Hydrogen
6558.364,0.8655,Hydrogen
5875.5,0.9828,Helium
5175.254,0.914,Magnesium
5871.54,0.9875,Helium
5872.092,0.9886,Helium
5877.694,0.9672,Helium
5878.614,0.9867,Helium
5879.102,0.9847,Helium
6562.704,0.1669,Hydrogen
5876.62,0.9848,Helium
6563.808,0.6517,Hydrogen
5872.738,0.9849,Helium
6565.452,0.7829,Hydrogen
5891.404,0.9344,Sodium
6558.098,0.8615,Hydrogen
5877.708,0.9641,Helium
6565.346,0.7846,Hydrogen
6565.646,0.8012,Hydrogen
5873.95,0.9818,Helium
5873.294,0.9641,Helium
5875.286,0.9868,Helium
6560.032,0.8083,Hydrogen
5878.482,0.9892,Helium
5872.608,0.99,Helium
5876.48,0.9811,Helium
6567.232,0.8551,Hydrogen
6565.706,0.8052,Hydrogen
5875.848,0.9868,Helium
6560.026,0.8089,Hydrogen
5873.214,0.8228,Helium
5875.066,0.9798,Helium
6565.426,0.7849,Hydrogen
6563.472,0.5331,Hydrogen
5889.87,0.1597,Sodium
5880.75,0.9834,Helium
6177.446,0.9816,Iron
5873.726,0.9484,Helium
5872.912,0.9772,Helium
6565.188,0.7795,Hydrogen
5872.844,0.9815,Helium
5872.97,0.976,Helium
6564.06,0.6754,Hydrogen
6559.186,0.8429,Hydrogen
6566.0,0.8161,Hydrogen
6561.0,0.7473,Hydrogen
6561.618,0.6841,Hydrogen
6559.456,0.8307,Hydrogen
6563.334,0.4149,Hydrogen
5874.37,0.9874,Helium
5880.756,0.9849,Helium
5875.668,0.9796,Helium
6558.772,0.856,Hydrogen
5871.718,0.9881,Helium
6562.95,0.1696,Hydrogen
5873.538,0.9848,Helium
5879.066,0.9826,Helium
5169.55,0.9284,Magnesium
6562.468,0.2413,Hydrogen
6558.452,0.8615,Hydrogen
6562.98,0.1744,Hydrogen
6560.058,0.8061,Hydrogen
5876.988,0.9904,Helium
5872.05,0.988,Helium
5880.774,0.9879,Helium
6566.488,0.8331,Hydrogen
6563.682,0.6238,Hydrogen
5880.972,0.9839,Helium
6566.87,0.8455,Hydrogen
5872.194,0.9879,Helium
5878.62,0.9869,Helium
5878.154,0.9843,Helium
5871.602,0.9876,Helium
6566.88,0.8458,Hydrogen
5871.976,0.9868,Helium
5880.936,0.9814,Helium
5873.726,0.9484,Helium
5876.028,0.9845,Helium
5877.816,0.8543,Helium
5873.176,0.8854,Helium
6562.64,0.1773,Hydrogen
6168.948,0.8138,Iron
6564.98,0.7665,Hydrogen
5871.486,0.9882,Helium
6562.064,0.5881,Hydrogen
5877.796,0.8318,Helium
6567.64,0.8656,Hydrogen
6566.962,0.847,Hydrogen
5879.362,0.9853,Helium
5168.322,0.8637,Magnesium
6175.286,0.9138,Iron
5876.592,0.9783,Helium
5879.032,0.9815,Helium
5877.092,0.9885,Helium
5877.218,0.9883,Helium
5877.084,0.9884,Helium
6559.968,0.8118,Hydrogen
5873.41,0.9859,Helium
6560.024,0.809,Hydrogen
6566.058,0.8179,Hydrogen
5880.336,0.9772,Helium
5877.358,0.9835,Helium
5871.232,0.9778,Helium
5880.946,0.9824,Helium
6562.106,0.5672,Hydrogen
6567.292,0.8577,Hydrogen
5872.044,0.9877,Helium
5877.62,0.9797,Helium
5873.516,0.9862,Helium
5880.488,0.9872,Helium
6566.286,0.8279,Hydrogen
5879.986,0.9252,Helium
6562.782,0.161,Hydrogen
6562.89,0.1628,Hydrogen
6558.372,0.8655,Hydrogen
6558.402,0.865,Hydrogen
5876.014,0.9856,Helium
5872.418,0.9872,Helium
6564.36,0.7197,Hydrogen
5874.276,0.9899,Helium
5877.166,0.9892,Helium
5880.506,0.9881,Helium
6563.028,0.1858,Hydrogen
5174.922,0.9145,Magnesium
6563.428,0.4958,Hydrogen
5873.03,0.972,Helium
5874.372,0.9874,Helium
5878.264,0.9881,Helium
6564.948,0.7647,Hydrogen
6562.788,0.1609,Hydrogen
6565.948,0.8134,Hydrogen
5880.456,0.9881,Helium
6559.974,0.8116,Hydrogen
6564.208,0.6669,Hydrogen
5173.554,0.756,Magnesium
6567.376,0.8569,Hydrogen
6559.072,0.8465,Hydrogen
5878.48,0.9892,Helium
6561.346,0.716,Hydrogen
6560.986,0.7485,Hydrogen
6561.594,0.6877,Hydrogen
6565.404,0.784,Hydrogen
6169.292,0.9525,Iron
6566.72,0.8403,Hydrogen
6563.576,0.5886,Hydrogen
6563.568,0.5851,Hydrogen
5879.766,0.9789,Helium
5880.472,0.9874,Helium
5879.066,0.9826,Helium
5876.186,0.9807,Helium
6169.96,0.9443,Iron
5878.512,0.9879,Helium
6563.186,0.2644,Hydrogen
5876.38,0.9821,Helium
5874.612,0.985,Helium
6565.516,0.7749,Hydrogen
5875.028,0.9852,Helium
6174.84,0.9893,Iron
5880.668,0.9814,Helium
6558.178,0.8523,Hydrogen
6565.816,0.8088,Hydrogen
6560.41,0.7812,Hydrogen
6174.198,0.9905,Iron
5875.926,0.9876,Helium
5876.98,0.9905,Helium
5878.122,0.9826,Helium
5879.85,0.9834,Helium
5877.366,0.9831,Helium
6559.876,0.8155,Hydrogen
5880.712,0.9776,Helium
5880.464,0.9877,Helium
5876.264,0.9443,Helium
5879.64,0.9787,Helium
5871.848,0.9868,Helium
6560.268,0.7849,Hydrogen
6562.686,0.1695,Hydrogen
6561.828,0.6508,Hydrogen
5871.728,0.9876,Helium
5879.888,0.9846,Helium
5878.022,0.9745,Helium
5873.566,0.9832,Helium
6564.44,0.7276,Hydrogen
5876.44,0.9781,Helium
5872.322,0.988,Helium
5871.452,0.9872,Helium
5877.15,0.989,Helium
5873.844,0.9719,Helium
5872.196,0.9878,Helium
5878.01,0.9754,Helium
6566.69,0.8392,Hydrogen
6565.736,0.8065,Hydrogen
6562.088,0.5758,Hydrogen
5875.902,0.9878,Helium
6563.592,0.5956,Hydrogen
6565.284,0.7851,Hydrogen
5876.646,0.9863,Helium
5879.436,0.9552,Helium
6566.782,0.8427,Hydrogen
6566.3,0.8283,Hydrogen
5871.26,0.9669,Helium
6560.486,0.7448,Hydrogen
6566.902,0.8458,Hydrogen
6558.968,0.85,Hydrogen
6559.322,0.8389,Hydrogen
5879.016,0.9824,Helium
6558.62,0.8568,Hydrogen
6567.944,0.8725,Hydrogen
5872.34,0.9886,Helium
6561.85,0.6461,Hydrogen
6560.648,0.7368,Hydrogen
6561.336,0.7168,Hydrogen
6561.976,0.6171,Hydrogen
5876.522,0.9746,Helium
5890.808,0.884,Sodium
5877.114,0.9885,Helium
6561.768,0.6614,Hydrogen
6559.636,0.7859,Hydrogen
5872.026,0.9867,Helium
5873.024,0.9733,Helium
6566.596,0.8354,Hydrogen
5876.558,0.9713,Helium
5871.798,0.9847,Helium
5874.762,0.9865,Helium
5872.476,0.9875,Helium
5878.528,0.9872,Helium
5878.524,0.9873,Helium
5874.938,0.9892,Helium
6562.97,0.1727,Hydrogen
6567.568,0.8647,Hydrogen
6565.812,0.8087,Hydrogen
6562.902,0.1638,Hydrogen
5871.588,0.9875,Helium
5876.162,0.9794,Helium
5879.146,0.9859,Helium
5172.87,0.2995,Magnesium
5872.426,0.9868,Helium
6561.758,0.663,Hydrogen
6559.764,0.8108,Hydrogen
5876.714,0.9873,Helium
6567.256,0.8568,Hydrogen
6559.718,0.8176,Hydrogen
5877.06,0.9883,Helium
6170.55,0.537,Iron
6563.416,0.4852,Hydrogen
6558.54,0.8573,Hydrogen
6560.368,0.7853,Hydrogen
5880.402,0.9877,Helium
6565.266,0.7841,Hydrogen
6565.172,0.7787,Hydrogen
6565.246,0.7831,Hydrogen
6561.862,0.6437,Hydrogen
5880.976,0.9839,Helium
5876.012,0.9858,Helium
6565.438,0.7846,Hydrogen
5876.272,0.9418,Helium
6564.546,0.7366,Hydrogen
5878.41,0.99,Helium
6561.682,0.6754,Hydrogen
6558.998,0.8492,Hydrogen
6565.902,0.8088,Hydrogen
6563.236,0.3096,Hydrogen
6563.49,0.5439,Hydrogen
5879.0,0.9832,Helium
5871.426,0.9868,Helium
6562.074,0.5832,Hydrogen
6562.092,0.5739,Hydrogen
5177.822,0.9622,Magnesium
6558.69,0.8571,Hydrogen
5880.464,0.9877,Helium
6566.21,0.8257,Hydrogen
5872.04,0.9875,Helium
6559.584,0.6938,Hydrogen
5168.068,0.8236,Magnesium
6565.162,0.7782,Hydrogen
5876.33,0.9689,Helium
6563.32,0.4004,Hydrogen
5877.108,0.9885,Helium
5880.612,0.9843,Helium
5876.4,0.9806,Helium
6564.722,0.7503,Hydrogen
5878.908,0.9867,Helium
6567.934,0.8721,Hydrogen
6559.54,0.7368,Hydrogen
5876.45,0.9791,Helium
6565.844,0.8093,Hydrogen
5877.28,0.986,Helium
6559.138,0.8455,Hydrogen
6564.602,0.7408,Hydrogen
6562.17,0.5267,Hydrogen
6565.366,0.7838,Hydrogen
5880.426,0.9884,Helium
6565.334,0.7853,Hydrogen
5876.546,0.971,Helium
6561.806,0.655,Hydrogen
6565.918,0.8098,Hydrogen
6564.992,0.7673,Hydrogen
5871.482,0.9882,Helium
6561.624,0.6833,Hydrogen
5874.732,0.9867,Helium
6558.928,0.8499,Hydrogen
5880.116,0.9766,Helium
6563.078,0.2025,Hydrogen
6567.422,0.857,Hydrogen
5876.104,0.972,Helium
6563.116,0.2191,Hydrogen
6559.984,0.8112,Hydrogen
6567.472,0.8603,Hydrogen
6564.292,0.7099,Hydrogen
6562.806,0.1605,Hydrogen
5880.934,0.9812,Helium
6559.238,0.8421,Hydrogen
6562.718,0.1652,Hydrogen
5878.344,0.9893,Helium
5879.328,0.9861,Helium
6558.91,0.8493,Hydrogen
6562.684,0.1699,Hydrogen
5880.232,0.9546,Helium
6563.45,0.5165,Hydrogen
6560.632,0.7218,Hydrogen
6558.768,0.8562,Hydrogen
5876.076,0.9776,Helium
5880.294,0.9442,Helium
5879.942,0.9744,Helium
6173.548,0.9764,Iron
5873.012,0.9751,Helium
5871.73,0.9875,Helium
6565.68,0.8039,Hydrogen
6567.918,0.8716,Hydrogen
6562.226,0.4789,Hydrogen
6567.028,0.851,Hydrogen
5876.124,0.9726,Helium
6566.09,0.8189,Hydrogen
6558.954,0.85,Hydrogen
5877.008,0.9898,Helium
5877.384,0.9818,Helium
6558.88,0.8486,Hydrogen
5872.974,0.976,Helium
6565.544,0.7788,Hydrogen
5874.02,0.9839,Helium
5874.0,0.9826,Helium
5873.212,0.822,Helium
6558.08,0.8631,Hydrogen
5876.83,0.9898,Helium
5174.12,0.8854,Magnesium
6567.284,0.8576,Hydrogen
6170.968,0.9667,Iron
6560.612,0.6977,Hydrogen
6560.032,0.8083,Hydrogen
6558.464,0.8608,Hydrogen
6567.608,0.8653,Hydrogen
5876.57,0.973,Helium
6561.378,0.7127,Hydrogen
5876.182,0.9808,Helium
5880.222,0.964,Helium
5879.526,0.9269,Helium
5871.98,0.9867,Helium
5877.654,0.9705,Helium
5878.812,0.99,Helium
6563.162,0.2462,Hydrogen
6566.792,0.8429,Hydrogen
5876.416,0.9782,Helium
6560.792,0.7608,Hydrogen
3970.404,0.113,Calcium
5892.78,0.8188,Sodium
6566.382,0.83,Hydrogen
5872.508,0.9876,Helium
5879.574,0.9605,Helium
5890.838,0.8894,Sodium
5878.126,0.9828,Helium
5872.774,0.9821,Helium
6563.48,0.5384,Hydrogen
6564.376,0.7211,Hydrogen
6561.038,0.7434,Hydrogen
6560.776,0.7607,Hydrogen
5877.396,0.9808,Helium
6560.108,0.8033,Hydrogen
6561.04,0.7431,Hydrogen
5875.162,0.9746,Helium
5871.124,0.9869,Helium
5879.3,0.9856,Helium
6562.53,0.2103,Hydrogen
5871.106,0.9878,Helium
6562.584,0.1912,Hydrogen
6559.536,0.746,Hydrogen
5874.626,0.985,Helium
5876.232,0.9647,Helium
6562.698,0.1677,Hydrogen
6559.316,0.8392,Hydrogen
5877.566,0.9858,Helium
5871.718,0.9881,Helium
5879.674,0.9784,Helium
5879.992,0.9143,Helium
6558.414,0.8645,Hydrogen
6560.208,0.7882,Hydrogen
5175.596,0.963,Magnesium
5871.612,0.9878,Helium
5887.956,0.9567,Sodium
6561.95,0.6245,Hydrogen
5875.484,0.9818,Helium
6567.398,0.857,Hydrogen
6561.47,0.7027,Hydrogen
6566.21,0.8257,Hydrogen
6563.706,0.63,Hydrogen
5878.972,0.984,Helium
5871.446,0.9871,Helium
6562.294,0.4053,Hydrogen
6558.73,0.8574,Hydrogen
5873.87,0.9784,Helium
6563.782,0.6466,Hydrogen
6563.744,0.6384,Hydrogen
6560.26,0.7848,Hydrogen
6559.118,0.846,Hydrogen
5871.498,0.988,Helium
6566.304,0.8284,Hydrogen
6562.736,0.1635,Hydrogen
6560.0,0.8105,Hydrogen
6168.032,0.9859,Iron
6559.026,0.8491,Hydrogen
6559.452,0.8313,Hydrogen
5873.558,0.9832,Helium
6564.804,0.7537,Hydrogen
6562.87,0.1615,Hydrogen
5872.04,0.9875,Helium
5875.726,0.9815,Helium
5873.848,0.9732,Helium
6558.98,0.8499,Hydrogen
5880.296,0.9464,Helium
5877.326,0.9836,Helium
5873.248,0.8894,Helium
5874.92,0.9894,Helium
6562.192,0.5094,Hydrogen
5871.482,0.9882,Helium
5877.522,0.9859,Helium
5871.968,0.987,Helium
6567.104,0.8527,Hydrogen
5880.56,0.9871,Helium
6562.034,0.5994,Hydrogen
6561.95,0.6245,Hydrogen
5876.678,0.9864,Helium
6562.046,0.5953,Hydrogen
5871.004,0.9889,Helium
6567.984,0.8735,Hydrogen
5878.046,0.9757,Helium
6559.052,0.8476,Hydrogen
5873.17,0.9004,Helium
5872.884,0.9795,Helium
5876.892,0.9901,Helium
6564.778,0.752,Hydrogen
5880.896,0.9836,Helium
6558.076,0.8636,Hydrogen
5874.578,0.9867,Helium
5874.652,0.9858,Helium
6567.508,0.8629,Hydrogen
5871.128,0.9868,Helium
6563.948,0.6703,Hydrogen
6567.82,0.8687,Hydrogen
6566.91,0.8455,Hydrogen
5875.982,0.9871,Helium
5875.164,0.9748,Helium
6565.2,0.7802,Hydrogen
6566.398,0.8301,Hydrogen
5874.332,0.9885,Helium
6565.838,0.8092,Hydrogen
6564.36,0.7197,Hydrogen
5878.472,0.9892,Helium
6559.398,0.8359,Hydrogen
5876.928,0.991,Helium
6560.566,0.6652,Hydrogen
6563.944,0.67,Hydrogen
6565.604,0.7939,Hydrogen
5878.122,0.9826,Helium
6562.538,0.207,Hydrogen
5875.394,0.9847,Helium
5874.996,0.9879,Helium
6566.826,0.8443,Hydrogen
5878.786,0.9902,Helium
6561.916,0.6323,Hydrogen
5873.946,0.9818,Helium
6566.532,0.8342,Hydrogen
6559.378,0.837,Hydrogen
6561.976,0.6171,Hydrogen
6559.888,0.8153,Hydrogen
6565.728,0.8061,Hydrogen
6559.27,0.8413,Hydrogen
5877.45,0.9819,Helium
6564.432,0.7267,Hydrogen
6567.674,0.8657,Hydrogen
6564.342,0.7176,Hydrogen
6559.734,0.8156,Hydrogen
5877.6,0.9838,Helium
6564.588,0.7397,Hydrogen
6559.408,0.8354,Hydrogen
6560.058,0.8061,Hydrogen
5879.3,0.9856,Helium
6561.85,0.6461,Hydrogen
6168.378,0.9807,Iron
6559.186,0.8429,Hydrogen
6563.62,0.6062,Hydrogen
6560.818,0.76,Hydrogen
5874.296,0.9894,Helium
5880.822,0.9903,Helium
6565.528,0.776,Hydrogen
5872.89,0.979,Helium
6562.092,0.5739,Hydrogen
5872.782,0.9815,Helium
5875.896,0.9878,Helium
5872.398,0.9884,Helium
6565.26,0.7838,Hydrogen
5873.738,0.9413,Helium
6565.602,0.7934,Hydrogen
6559.206,0.8424,Hydrogen
5878.074,0.9786,Helium
5874.674,0.987,Helium
6559.628,0.7753,Hydrogen
5880.132,0.9825,Helium
5877.77,0.8719,Helium
5172.122,0.5843,Magnesium
5875.206,0.9797,Helium
5871.74,0.9869,Helium
6563.84,0.6567,Hydrogen
6567.686,0.866,Hydrogen
6559.826,0.8132,Hydrogen
6561.168,0.7317,Hydrogen
6559.462,0.8294,Hydrogen
6561.726,0.6678,Hydrogen
5879.66,0.9786,Helium
6559.954,0.8124,Hydrogen
5877.87,0.9589,Helium
5875.376,0.9861,Helium
6173.808,0.9895,Iron
5873.51,0.9865,Helium
6563.286,0.363,Hydrogen
5874.204,0.9898,Helium
6560.486,0.7448,Hydrogen
6560.696,0.7543,Hydrogen
6567.398,0.857,Hydrogen
5872.124,0.9892,Helium
5871.322,0.9583,Helium
6559.972,0.8117,Hydrogen
6560.722,0.7572,Hydrogen
5879.622,0.9762,Helium
6565.438,0.7846,Hydrogen
6564.718,0.7499,Hydrogen
6566.578,0.8342,Hydrogen
5880.75,0.9834,Helium
6564.222,0.6764,Hydrogen
6566.164,0.8236,Hydrogen
5872.794,0.9811,Helium
5874.862,0.9896,Helium
5877.478,0.9851,Helium
5879.522,0.9215,Helium
5878.17,0.9852,Helium
6567.972,0.8734,Hydrogen
5874.896,0.9896,Helium
5878.34,0.9892,Helium
6565.47,0.7792,Hydrogen
6562.106,0.5672,Hydrogen
6168.674,0.9768,Iron
5878.694,0.9889,Helium
5872.948,0.9763,Helium
5878.296,0.9878,Helium
5879.354,0.9858,Helium
6564.87,0.7593,Hydrogen
6566.866,0.8454,Hydrogen
5877.606,0.9829,Helium
5876.962,0.9908,Helium
5874.322,0.9888,Helium
5880.102,0.969,Helium
6563.792,0.6487,Hydrogen
6566.826,0.8443,Hydrogen
5880.622,0.9841,Helium
6563.112,0.217,Hydrogen
5873.146,0.9362,Helium
6564.134,0.6888,Hydrogen
6566.874,0.8456,Hydrogen
6563.698,0.6279,Hydrogen
6563.906,0.6664,Hydrogen
6558.17,0.851,Hydrogen
5876.248,0.9539,Helium
5878.426,0.9901,Helium
5876.956,0.9908,Helium
6562.022,0.6032,Hydrogen
6564.498,0.7322,Hydrogen
6563.676,0.6224,Hydrogen
6558.45,0.8616,Hydrogen
5874.272,0.99,Helium
6563.57,0.586,Hydrogen
5879.8,0.9796,Helium
6171.682,0.9888,Iron
6565.352,0.7844,Hydrogen
6559.272,0.8412,Hydrogen
6565.044,0.7705,Hydrogen
6561.756,0.6634,Hydrogen
5871.272,0.9608,Helium
5875.658,0.9791,Helium
5875.822,0.9851,Helium
3968.726,0.0779,Calcium
5881.0,0.9834,Helium
6558.838,0.8505,Hydrogen
5874.876,0.9897,Helium
5871.622,0.988,Helium
5879.176,0.9861,Helium
5875.514,0.9833,Helium
5880.034,0.8779,Helium
6567.254,0.8567,Hydrogen
6558.728,0.8574,Hydrogen
6567.782,0.868,Hydrogen
5877.472,0.9845,Helium
6561.574,0.6904,Hydrogen
5879.962,0.9603,Helium
6564.748,0.7515,Hydrogen
5874.934,0.9893,Helium
5877.294,0.9847,Helium
6561.676,0.6762,Hydrogen
3965.95,0.229,Calcium
6567.622,0.8656,Hydrogen
6567.024,0.8508,Hydrogen
6567.354,0.8568,Hydrogen
5875.866,0.9877,Helium
6563.514,0.5548,Hydrogen
5876.136,0.9747,Helium
6565.35,0.7844,Hydrogen
5878.136,0.9835,Helium
6566.232,0.8262,Hydrogen
5873.192,0.8462,Helium
6564.76,0.7516,Hydrogen
5875.932,0.9874,Helium
6562.516,0.2165,Hydrogen
5874.808,0.9886,Helium
5875.434,0.9812,Helium
6558.142,0.8537,Hydrogen
6562.588,0.1899,Hydrogen
5176.992,0.9543,Magnesium
5871.838,0.9869,Helium
5874.94,0.9891,Helium
5877.546,0.9856,Helium
6558.574,0.8577,Hydrogen
5879.61,0.9727,Helium
5875.01,0.9868,Helium
5880.58,0.9859,Helium
5174.208,0.8928,Magnesium
6558.408,0.8648,Hydrogen
6168.976,0.6503,Iron
5872.798,0.981,Helium
5879.114,0.9851,Helium
5174.914,0.913,Magnesium
5873.764,0.9338,Helium
6561.8,0.656,Hydrogen
5880.67,0.9812,Helium
6560.632,0.7218,Hydrogen
5177.596,0.9527,Magnesium
5177.316,0.9039,Magnesium
6563.548,0.5745,Hydrogen
5875.002,0.9874,Helium
6558.106,0.8607,Hydrogen
6170.738,0.9712,Iron
5874.864,0.9896,Helium
6562.312,0.3845,Hydrogen
6567.56,0.8644,Hydrogen
5872.652,0.9883,Helium
6562.372,0.3196,Hydrogen
5875.698,0.9808,Helium
6565.142,0.7769,Hydrogen
6563.04,0.1894,Hydrogen
5876.958,0.9908,Helium
5876.918,0.991,Helium
6566.92,0.8453,Hydrogen
6565.664,0.8029,Hydrogen
5876.212,0.9751,Helium
6563.012,0.1815,Hydrogen
6175.982,0.9855,Iron
5879.066,0.9826,Helium
5880.706,0.9777,Helium
6558.622,0.8566,Hydrogen
5875.694,0.9807,Helium
6565.686,0.8042,Hydrogen
6558.78,0.8555,Hydrogen
5874.292,0.9895,Helium
5874.058,0.9872,Helium
6560.248,0.7849,Hydrogen
6559.638,0.7883,Hydrogen
6560.1,0.804,Hydrogen
5876.544,0.971,Helium
6564.608,0.7412,Hydrogen
6559.19,0.8428,Hydrogen
5878.906,0.9869,Helium
5875.908,0.9878,Helium
5876.42,0.9778,Helium
6558.55,0.8574,Hydrogen
5876.008,0.9861,Helium
5877.894,0.9753,Helium
5876.298,0.9505,Helium
5878.474,0.9892,Helium
5877.23,0.9875,Helium
6567.18,0.8529,Hydrogen
6558.57,0.8577,Hydrogen
5873.478,0.988,Helium
6559.844,0.8149,Hydrogen
6566.642,0.8372,Hydrogen
6169.55,0.2841,Iron
5876.0,0.9867,Helium
5876.55,0.9709,Helium
6174.01,0.9907,Iron
5173.808,0.7143,Magnesium
5874.396,0.9879,Helium
6565.514,0.7748,Hydrogen
5876.31,0.9581,Helium
6559.908,0.8148,Hydrogen
5876.918,0.991,Helium
6563.69,0.6259,Hydrogen
6561.732,0.6669,Hydrogen
6559.59,0.7024,Hydrogen
5878.512,0.9879,Helium
6562.768,0.1614,Hydrogen
5878.612,0.9865,Helium
6567.354,0.8568,Hydrogen
6173.546,0.9762,Iron
5874.034,0.9851,Helium
6562.586,0.1906,Hydrogen
6562.832,0.1604,Hydrogen
5873.994,0.9823,Helium
5875.152,0.9741,Helium
5871.738,0.987,Helium
6561.498,0.6994,Hydrogen
6566.356,0.8297,Hydrogen
6171.372,0.9879,Iron
6560.266,0.7849,Hydrogen
6566.292,0.8281,Hydrogen
5876.334,0.9708,Helium
6560.532,0.6959,Hydrogen
5876.416,0.9782,Helium
5877.896,0.9763,Helium
5872.428,0.9867,Helium
5871.792,0.9844,Helium
5878.702,0.9889,Helium
5171.962,0.6827,Magnesium
6559.756,0.8119,Hydrogen
3970.77,0.2514,Calcium
5873.662,0.9802,Helium
5873.714,0.9564,Helium
6558.486,0.8594,Hydrogen
6565.734,0.8064,Hydrogen
6566.968,0.8473,Hydrogen
5876.93,0.991,Helium
5876.894,0.9902,Helium
6562.1,0.5701,Hydrogen
5878.334,0.9889,Helium
5878.16,0.9846,Helium
6558.492,0.8589,Hydrogen
6558.564,0.8576,Hydrogen
6559.776,0.8098,Hydrogen
6563.802,0.6506,Hydrogen
6560.432,0.7768,Hydrogen
6566.868,0.8455,Hydrogen
6175.726,0.9814,Iron
6558.912,0.8493,Hydrogen
6563.318,0.3984,Hydrogen
6566.072,0.8182,Hydrogen
5875.084,0.977,Helium
6169.568,0.2663,Iron
5876.928,0.991,Helium
6566.692,0.8393,Hydrogen
6565.034,0.7698,Hydrogen
6558.33,0.8652,Hydrogen
6171.962,0.985,Iron
6561.034,0.7439,Hydrogen
6177.56,0.9703,Iron
6558.448,0.8618,Hydrogen
6559.04,0.8486,Hydrogen
5877.424,0.9796,Helium
5878.73,0.9893,Helium
5874.848,0.9892,Helium
6563.898,0.6655,Hydrogen
6562.066,0.5872,Hydrogen
5877.942,0.9849,Helium
6560.392,0.7834,Hydrogen
6565.394,0.7837,Hydrogen
6565.078,0.7735,Hydrogen
6564.912,0.7624,Hydrogen
5871.228,0.9789,Helium
6561.332,0.7172,Hydrogen
5879.104,0.9848,Helium
6563.348,0.428,Hydrogen
6563.856,0.6593,Hydrogen
5879.852,0.9835,Helium
5871.042,0.9897,Helium
5874.988,0.9883,Helium
5872.594,0.9905,Helium
6562.084,0.5779,Hydrogen
6559.562,0.696,Hydrogen
5873.134,0.943,Helium
5876.838,0.9897,Helium
6174.304,0.9889,Iron
5872.966,0.976,Helium
6565.604,0.7939,Hydrogen
6561.71,0.6705,Hydrogen
5873.22,0.8285,Helium
5875.074,0.9786,Helium
5871.538,0.9876,Helium
6561.394,0.7111,Hydrogen
6565.418,0.7846,Hydrogen
5874.146,0.9895,Helium
5878.95,0.9841,Helium
5880.614,0.9843,Helium
6566.416,0.8304,Hydrogen
6566.844,0.8448,Hydrogen
5876.88,0.9896,Helium
6561.17,0.7318,Hydrogen
6561.352,0.7155,Hydrogen
5875.1,0.975,Helium
6567.666,0.8656,Hydrogen
6565.584,0.7889,Hydrogen
5872.764,0.9829,Helium
6558.784,0.8552,Hydrogen
5880.61,0.9844,Helium
6566.026,0.8173,Hydrogen
5872.714,0.9855,Helium
5873.624,0.9855,Helium
5169.326,0.7973,Magnesium
5878.768,0.9902,Helium
5879.26,0.9855,Helium
